"x","y","cell_id","population","infected_DM_0","infected_DM_1","infected_DM_2","infected_DM_3","u","var","sd","IoD","CoV"
-2.2626362,53.4375381,1455254807740701440,15,0,0,0,1,0.25,0.25,0.5,1,2
-2.2626973,53.4474253,-2295204125105538304,243,1,4,3,1,2.25,2.25,1.5,1,0.666666666666667
-2.2627417,53.454616,5736598282764537856,133,1,1,2,4,2,2,1.4142135623731,1,0.707106781186548
-2.2627528,53.4564137,-5521862887262101504,49,2,0,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2628195,53.4671998,-6846243000325391360,26,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.262825,53.4680986,4896765580787159040,41,1,0,0,0,0.25,0.25,0.5,1,2
-2.2628639,53.4743904,3331536812864911872,286,5,2,5,1,3.25,4.25,2.06155281280883,1.30769230769231,0.634323942402717
-2.2628862,53.4779858,1883520577511245568,193,1,1,1,1,1,0,0,0,0
-2.2630476,53.5040519,204648293830144736,105,1,2,0,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2631033,53.5130402,404948519812147968,40,1,0,0,0,0.25,0.25,0.5,1,2
-2.3033749,53.4509243,6591644430404624384,25,0,1,0,0,0.25,0.25,0.5,1,2
-2.301678,53.423963,472940409327164160,30,0,0,1,0,0.25,0.25,0.5,1,2
-2.3018628,53.4500293,6217533224171534336,53,0,0,0,1,0.25,0.25,0.5,1,2
-2.3021118,53.4850837,4637104238901745664,153,0,1,0,0,0.25,0.25,0.5,1,2
-2.3021246,53.4868814,-5055822960484385792,76,0,1,0,0,0.25,0.25,0.5,1,2
-2.3052097,53.4967609,4686759590412860416,119,0,0,1,0,0.25,0.25,0.5,1,2
-2.2988513,53.4500368,-4587818156299429376,88,0,1,0,0,0.25,0.25,0.5,1,2
-2.2989082,53.4581264,3751783427423768064,9,0,0,0,1,0.25,0.25,0.5,1,2
-2.3018755,53.4518269,5342552868850081792,31,0,1,0,0,0.25,0.25,0.5,1,2
-2.2973456,53.4500406,3748493935486628352,55,1,0,0,0,0.25,0.25,0.5,1,2
-2.2610317,53.4213622,-5735252502786714624,85,1,2,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2611475,53.4402379,-8332816056464968704,69,2,1,1,0,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.261164,53.4429344,-8828416249273709568,63,1,1,0,2,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2611861,53.4465298,6578398253306949632,76,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2612413,53.4555182,-6783843767917886464,130,3,0,0,1,1,2,1.4142135623731,2,1.4142135623731
-2.2612579,53.4582147,-6938707162052950016,161,1,1,3,3,2,1.33333333333333,1.15470053837925,0.666666666666667,0.577350269189626
-2.2612966,53.4645065,-3548770061307568640,145,1,3,1,2,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193
-2.2613297,53.4698996,-3824198066830775808,84,0,2,1,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2613463,53.4725961,-5894874084097830912,687,6,7,8,5,6.5,1.66666666666667,1.29099444873581,0.256410256410256,0.198614530574739
-2.2614956,53.4968646,7893844495915439104,97,1,0,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2615067,53.4986622,-7651116580509801472,121,1,0,0,0,0.25,0.25,0.5,1,2
-2.2615898,53.5121447,3715306425020902912,117,0,1,0,0,0.25,0.25,0.5,1,2
-2.2958086,53.4455502,3622243550583540224,74,0,0,0,1,0.25,0.25,0.5,1,2
-2.2958524,53.451842,-7394987493983494144,81,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2959024,53.4590327,8409919432555011072,50,0,0,0,1,0.25,0.25,0.5,1,2
-2.2961341,53.4922895,-1796840978509238528,16,0,0,1,0,0.25,0.25,0.5,1,2
-2.2596586,53.4429377,-6280778974835227648,28,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2597629,53.4600157,3715407115861762560,124,0,2,1,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2597848,53.463611,153141434820433632,73,0,0,1,0,0.25,0.25,0.5,1,2
-2.2597958,53.4654087,8198938661003607040,186,2,2,5,1,2.5,3,1.73205080756888,1.2,0.692820323027551
-2.2988766,53.4536322,5639328241010979840,97,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2941167,53.4185887,9172017330033300480,67,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2943342,53.4500481,6533480443445239808,78,1,0,0,0,0.25,0.25,0.5,1,2
-2.2943964,53.4590364,-8121166182358461440,70,0,0,0,2,0.5,1,1,2,2
-2.294496,53.4734178,-133531452959738144,123,0,1,0,0,0.25,0.25,0.5,1,2
-2.2975972,53.4859939,8271339619739424768,91,0,0,2,0,0.5,1,1,2,2
-2.29307,53.4851063,-196270704031976736,146,0,1,0,0,0.25,0.25,0.5,1,2
-2.2930886,53.4878028,8220714033230326784,231,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2598398,53.4725994,-3285933741935296000,2,0,1,0,0,0.25,0.25,0.5,1,2
-2.2599222,53.4860819,-3179220252894731776,73,0,2,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2600048,53.4995644,-2670762185323271680,99,1,2,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2911136,53.4194949,1830392010003815168,74,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2913535,53.4545496,3698412406099955200,68,0,0,0,2,0.5,1,1,2,2
-2.2917977,53.5192655,3432556776030835200,88,0,0,1,0,0.25,0.25,0.5,1,2
-2.2583442,53.4744003,-3195049679753424384,51,0,0,0,1,0.25,0.25,0.5,1,2
-2.2583496,53.4752991,5.797310758494e+18,341,6,2,4,1,3.25,4.91666666666667,2.21735578260835,1.51282051282051,0.682263317725645
-2.2583551,53.476198,6383839575797324800,31,1,0,0,0,0.25,0.25,0.5,1,2
-2.2585411,53.5067583,2822244253400708608,183,3,1,1,1,1.5,1,1,0.666666666666667,0.666666666666667
-2.2565176,53.421372,5108103008332199936,84,0,0,1,0,0.25,0.25,0.5,1,2
-2.2566476,53.4429442,-4205185386415289856,38,1,0,0,0,0.25,0.25,0.5,1,2
-2.2566639,53.4456408,1651854181845602048,46,0,1,0,0,0.25,0.25,0.5,1,2
-2.2567833,53.4654152,2789725857822914048,109,2,1,0,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2567996,53.4681117,-3976977318342768128,134,0,0,1,0,0.25,0.25,0.5,1,2
-2.256805,53.4690105,5572564767395443712,114,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2569191,53.4878861,-5804769129618789376,141,2,0,0,0,0.5,1,1,2,2
-2.2570007,53.5013686,2825613399819024896,11,1,0,0,0,0.25,0.25,0.5,1,2
-2.2570606,53.5112557,8760787310808112128,76,0,0,1,0,0.25,0.25,0.5,1,2
-2.2571096,53.5193451,2348354930275356160,58,0,0,0,1,0.25,0.25,0.5,1,2
-2.2895784,53.4150044,-2567676465695010304,72,0,0,0,1,0.25,0.25,0.5,1,2
-2.2902281,53.5102809,-5208270826003991552,23,0,0,0,1,0.25,0.25,0.5,1,2
-2.2552662,53.4636207,1199651540387454720,10,0,0,1,0,0.25,0.25,0.5,1,2
-2.2552716,53.4645196,-7117025392836433920,63,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2552878,53.4672161,-1171805951994118400,105,1,3,1,3,2,1.33333333333333,1.15470053837925,0.666666666666667,0.577350269189626
-2.2552986,53.4690138,-8182759205304930304,165,2,1,0,3,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.2553418,53.4762045,-4078304350102842880,226,4,2,2,1,2.25,1.58333333333333,1.25830573921179,0.703703703703704,0.559246995205241
-2.2553688,53.4806986,7164794392173973504,188,2,3,0,1,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387
-2.2554066,53.4869905,-5341521459159898112,170,0,1,4,0,1.25,3.58333333333333,1.89296944860009,2.86666666666667,1.51437555888007
-2.2554986,53.5022706,691493832329599744,83,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2555527,53.5112589,3727251769823664640,124,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2555852,53.5166519,-1359050817284319488,62,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2940733,53.4122968,-8472457175122293760,79,0,1,0,0,0.25,0.25,0.5,1,2
-2.2941043,53.416791,-6793811220095349760,68,1,0,0,0,0.25,0.25,0.5,1,2
-2.2941415,53.4221841,8544967142051624960,53,0,0,0,1,0.25,0.25,0.5,1,2
-2.2883235,53.4518604,-1415952665533577472,61,1,0,0,0,0.25,0.25,0.5,1,2
-2.2883722,53.4590511,4491575937877523968,16,0,0,0,1,0.25,0.25,0.5,1,2
-2.2887875,53.5201716,5527633533374070784,74,0,0,0,1,0.25,0.25,0.5,1,2
-2.288812,53.5237669,-7676631899341622272,97,0,0,0,1,0.25,0.25,0.5,1,2
-2.2872428,53.5147823,-734699985017495808,52,0,1,0,0,0.25,0.25,0.5,1,2
-2.2872488,53.5156811,5154007868583503872,86,0,0,1,0,0.25,0.25,0.5,1,2
-2.2930824,53.4869039,3818516981089791488,131,0,0,0,1,0.25,0.25,0.5,1,2
-2.2933245,53.5219582,-7.606494356021e+18,61,0,0,1,0,0.25,0.25,0.5,1,2
-2.2913474,53.4536508,-5659278838476632064,85,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2537064,53.4546356,-8163349853172639744,136,2,2,1,0,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2538513,53.4789042,6594826366007774208,245,1,4,2,1,2,2,1.4142135623731,1,0.707106781186548
-2.253905,53.4878925,-8403942794080194560,15,0,0,0,1,0.25,0.25,0.5,1,2
-2.2540286,53.5085656,-2.62498475803e+18,80,1,0,0,0,0.25,0.25,0.5,1,2
-2.2540717,53.5157563,-3870721861036725760,69,2,0,0,0,0.5,1,1,2,2
-2.2541094,53.5220481,-3184346306443843072,52,0,1,0,0,0.25,0.25,0.5,1,2
-2.2850229,53.4087234,409476000844406528,70,3,4,4,7,4.5,3,1.73205080756888,0.666666666666667,0.38490017945975
-2.2852757,53.4464746,4749367198609575936,37,0,0,1,0,0.25,0.25,0.5,1,2
-2.2855171,53.482428,3668761547966050816,76,0,1,0,0,0.25,0.25,0.5,1,2
-2.2895601,53.4123079,-8456947228188320768,48,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2895906,53.4168021,-5380451831818369024,26,0,0,0,1,0.25,0.25,0.5,1,2
-2.2897497,53.4401719,-7422777246071971840,37,2,0,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2897558,53.4410707,-3588839250056297984,32,0,0,0,1,0.25,0.25,0.5,1,2
-2.2898354,53.4527556,-2264293332166942976,66,0,0,1,0,0.25,0.25,0.5,1,2
-2.2900684,53.4869113,1852021947014552320,210,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2835665,53.4159177,4708560188020030464,19,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2837461,53.4428829,-8105822237240065024,81,1,1,0,2,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2839742,53.4770386,-3629020839228805632,108,2,1,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2841064,53.4968129,4685824548352202752,27,0,0,0,1,0.25,0.25,0.5,1,2
-2.2842327,53.5156883,3216307812602856960,49,0,0,0,1,0.25,0.25,0.5,1,2
-2.2522218,53.4582341,1707913742408567552,136,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2523338,53.4771097,-1158364526377945344,111,2,2,0,1,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2524567,53.4977829,7807142214764130304,55,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2525583,53.5148607,1108924276647397120,95,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2525957,53.5211525,7732447603177662464,126,1,0,0,0,0.25,0.25,0.5,1,2
-2.2526279,53.5265454,1886083311609669376,93,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2880739,53.415008,-8805924310384728064,49,0,1,0,0,0.25,0.25,0.5,1,2
-2.2880861,53.4168057,-6420352827167486976,70,0,1,0,0,0.25,0.25,0.5,1,2
-2.2880922,53.4177045,-8164340207879610368,40,0,1,0,0,0.25,0.25,0.5,1,2
-2.2882443,53.4401755,-3277336706365721088,88,0,0,0,1,0.25,0.25,0.5,1,2
-2.2884942,53.4770278,-1376800407704226048,98,0,0,0,1,0.25,0.25,0.5,1,2
-2.2506522,53.4474512,281848067484166880,53,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2506999,53.4555408,-5615548441416365056,108,0,0,0,1,0.25,0.25,0.5,1,2
-2.2507052,53.4564396,680515521914214144,86,2,1,2,1,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975
-2.2507847,53.4699222,2836997445603542528,34,1,0,0,0,0.25,0.25,0.5,1,2
-2.2508749,53.4852024,-3974011484261855744,57,0,0,2,0,0.5,1,1,2,2
-2.2509546,53.4986849,7526188887498961920,102,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2510077,53.5076732,5453146004856518656,89,0,0,1,0,0.25,0.25,0.5,1,2
-2.2820262,53.4105282,-6993816095967597568,78,20,13,15,21,17.25,14.9166666666667,3.86221007541882,0.864734299516908,0.223896236256164
-2.2820381,53.4123259,4521266347863023104,102,9,14,17,7,11.75,20.9166666666667,4.57347424467075,1.78014184397163,0.389231850610276
-2.2820441,53.4132247,5068586746212902912,82,9,9,11,8,9.25,1.58333333333333,1.25830573921179,0.171171171171171,0.136033052887761
-2.282187,53.4347969,-5967112764018907136,63,2,1,2,2,1.75,0.25,0.5,0.142857142857143,0.285714285714286
-2.2822407,53.4428865,-3859621159145252352,35,0,0,0,1,0.25,0.25,0.5,1,2
-2.2822705,53.4473806,-1852657990460499200,71,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2822884,53.4500772,873673505031067392,92,2,1,2,1,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975
-2.2824257,53.4707504,2743050062367795712,238,2,1,4,0,1.75,2.91666666666667,1.70782512765993,1.66666666666667,0.975900072948533
-2.2824735,53.477941,-7774109876043922432,29,1,0,0,0,0.25,0.25,0.5,1,2
-2.2825033,53.4824352,-8870902030833744896,66,1,0,0,0,0.25,0.25,0.5,1,2
-2.2827127,53.5138942,-624642173969891584,36,0,1,0,0,0.25,0.25,0.5,1,2
-2.2865815,53.4168093,-7354990357956311040,85,2,1,1,1,1.25,0.25,0.5,0.2,0.4
-2.2867329,53.4392803,6693215526986369024,148,4,0,1,1,1.5,3,1.73205080756888,2,1.15470053837925
-2.2867813,53.446471,-6523928321048944640,26,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2869329,53.4689419,-4591803735438028288,65,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2871333,53.4986034,-6309483023098393600,110,2,0,0,0,0.5,1,1,2,2
-2.2873158,53.5255682,510022431256396544,45,0,0,0,1,0.25,0.25,0.5,1,2
-2.2805101,53.408734,3803755351891642880,58,25,30,23,30,27,12.6666666666667,3.55902608401044,0.469135802469136,0.131815780889275
-2.2805337,53.4123294,6286779909240819712,35,8,2,7,8,6.25,8.25,2.87228132326901,1.32,0.459565011723042
-2.28067,53.4330028,-2270203131645253888,6,1,0,0,0,0.25,0.25,0.5,1,2
-2.2806878,53.4356993,-7932563451538482176,81,0,2,2,1,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2807056,53.4383958,3864041440458893824,165,3,3,2,8,4,7.33333333333333,2.70801280154532,1.83333333333333,0.67700320038633
-2.2807174,53.4401935,-9188406391547172864,111,2,2,2,0,1.5,1,1,0.666666666666667,0.666666666666667
-2.2813597,53.5372673,5514489615484776448,56,0,1,0,0,0.25,0.25,0.5,1,2
-2.2492414,53.4636335,6950493433909664768,128,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2493574,53.4834079,-5956914957622670336,341,7,2,1,3,3.25,6.91666666666667,2.62995563967658,2.12820512820513,0.809217119900487
-2.2493732,53.4861044,1294832331840359168,85,0,0,1,0,0.25,0.25,0.5,1,2
-2.2476357,53.4465587,-5543172652556741632,99,0,0,1,0,0.25,0.25,0.5,1,2
-2.2476776,53.4537494,-1900955377791881472,58,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2476828,53.4546482,7802472888363290624,103,1,0,0,0,0.25,0.25,0.5,1,2
-2.247688,53.4555471,1775538202596283136,108,4,1,0,0,1.25,3.58333333333333,1.89296944860009,2.86666666666667,1.51437555888007
-2.2477666,53.4690296,4004800640467211776,110,0,0,2,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2850529,53.4132176,-7291662867618130944,79,4,3,1,4,3,2,1.4142135623731,0.666666666666667,0.471404520791032
-2.2855473,53.4869222,6635947665753762816,55,0,0,0,1,0.25,0.25,0.5,1,2
-2.2792238,53.4419947,-5111024067496212480,80,0,1,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2793183,53.4563761,-5469228648643021824,16,0,0,0,1,0.25,0.25,0.5,1,2
-2.279395,53.468061,-370299692171408640,10,0,1,0,0,0.25,0.25,0.5,1,2
-2.2795606,53.4932283,4038101761481789952,15,0,0,0,1,0.25,0.25,0.5,1,2
-2.2796434,53.5058119,-7487802486609608704,72,0,1,0,0,0.25,0.25,0.5,1,2
-2.2835605,53.4150188,-3273877110427586048,83,7,3,7,7,6,4,2,0.666666666666667,0.333333333333333
-2.2837042,53.436591,-6620737267847881728,35,2,1,0,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2837581,53.4446806,170050974039093984,97,0,1,2,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2837641,53.4455794,966883350509288192,135,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2837701,53.4464782,-5176400855792704512,20,1,0,0,0,0.25,0.25,0.5,1,2
-2.2837941,53.4500736,8554132841030934528,78,0,0,0,1,0.25,0.25,0.5,1,2
-2.2840823,53.4932176,927052134211149568,117,0,0,0,1,0.25,0.25,0.5,1,2
-2.2478505,53.483411,195576475003249376,16,0,1,0,0,0.25,0.25,0.5,1,2
-2.2479712,53.5040842,250705885181032160,34,0,1,0,0,0.25,0.25,0.5,1,2
-2.2479817,53.5058818,-1437020154646083840,70,1,0,0,0,0.25,0.25,0.5,1,2
-2.2480395,53.515769,-3539371563635086848,79,0,1,0,0,0.25,0.25,0.5,1,2
-2.24805,53.5175666,5882745161508879360,114,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2480552,53.5184655,-6792074063596457984,110,1,0,0,0,0.25,0.25,0.5,1,2
-2.2480973,53.5256561,-482017705555411200,24,0,0,1,0,0.25,0.25,0.5,1,2
-2.2775015,53.4087411,5363137156921495552,63,26,22,21,20,22.25,6.91666666666667,2.62995563967658,0.310861423220974,0.11820025346861
-2.2776656,53.4339087,401512533336626944,84,3,1,5,2,2.75,2.91666666666667,1.70782512765993,1.06060606060606,0.621027319149067
-2.2776715,53.4348075,-8044260108193429504,63,3,0,4,1,2,3.33333333333333,1.82574185835055,1.66666666666667,0.912870929175277
-2.2777184,53.4419982,-6118395762681905152,89,0,2,1,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2777829,53.4518854,3337616583534518784,53,1,0,0,0,0.25,0.25,0.5,1,2
-2.2777888,53.4527843,-2752810600966132224,74,0,1,2,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.277824,53.4581773,7222477065611484160,102,1,1,1,2,1.25,0.25,0.5,0.2,0.4
-2.2779063,53.470761,-2155151216270426368,66,2,1,0,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2779945,53.4842435,4793599852975137792,171,0,0,1,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2780886,53.4986248,-7675762926641248256,157,0,1,0,0,0.25,0.25,0.5,1,2
-2.2781181,53.5031189,6449478102666569728,53,0,1,0,0,0.25,0.25,0.5,1,2
-2.2820143,53.4087305,-6319005833060256768,80,22,29,30,24,26.25,14.9166666666667,3.86221007541882,0.568253968253968,0.147131812396908
-2.28205,53.4141236,7887452235174274048,55,7,2,6,8,5.75,6.91666666666667,2.62995563967658,1.20289855072464,0.457383589508971
-2.2822168,53.4392911,-6185887513084434432,118,1,0,2,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2822287,53.4410888,-9160582186348368896,47,0,2,0,0,0.5,1,1,2,2
-2.2827666,53.5219837,-3101673124149561856,68,0,1,0,0,0.25,0.25,0.5,1,2
-2.2805456,53.4141271,2483096042101985792,55,9,4,5,6,6,4.66666666666667,2.16024689946929,0.777777777777778,0.360041149911548
-2.2807471,53.4446877,3080107494653491712,56,2,0,0,0,0.5,1,1,2,2
-2.2810024,53.4833376,-1339509060223704320,73,0,0,1,0,0.25,0.25,0.5,1,2
-2.2465575,53.5202662,2542793186296159744,150,0,0,1,0,0.25,0.25,0.5,1,2
-2.2790117,53.4096364,3222282463000109568,39,16,20,12,17,16.25,10.9166666666667,3.30403793359983,0.671794871794872,0.203325411298451
-2.2791825,53.4357028,6127601817006550016,46,1,1,0,3,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943
-2.2760147,53.4114411,-3066518883296056832,63,9,14,13,10,11.5,5.66666666666667,2.38047614284762,0.492753623188406,0.20699792546501
-2.2761604,53.4339121,-4823199879787985920,78,4,2,1,5,3,3.33333333333333,1.82574185835055,1.11111111111111,0.608580619450185
-2.2762596,53.4491924,6817970204625825792,60,1,2,2,1,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975
-2.2762772,53.4518889,-2226605164698526976,104,2,0,1,1,1,0.666666666666667,0.816496580927726,0.666666666666667,0.816496580927726
-2.2762947,53.4545854,884192148793237248,103,1,2,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.276394,53.4698656,7964926734571607040,44,0,1,0,0,0.25,0.25,0.5,1,2
-2.2764232,53.4743598,852177904381383424,75,0,1,0,0,0.25,0.25,0.5,1,2
-2.2766456,53.5085154,-6914559378902547456,145,0,2,0,0,0.5,1,1,2,2
-2.2767804,53.5291884,-2259163534136691968,30,0,1,0,0,0.25,0.25,0.5,1,2
-2.2775191,53.4114376,-5015170962975179776,48,9,11,10,14,11,4.66666666666667,2.16024689946929,0.424242424242424,0.196386081769935
-2.2775367,53.4141341,-4454020003751537152,6,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2776773,53.4357063,-92743849036503328,40,1,0,0,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2777419,53.4455936,-3312331478362573312,125,1,2,2,2,1.75,0.25,0.5,0.142857142857143,0.285714285714286
-2.2779357,53.4752551,2649309583931909632,76,0,2,0,0,0.5,1,1,2,2
-2.2780063,53.4860411,-1513498216835834112,219,1,4,0,1,1.5,3,1.73205080756888,2,1.15470053837925
-2.278071,53.4959283,4780465116067973120,9,0,2,0,0,0.5,1,1,2,2
-2.2780945,53.4995236,2912732122791494144,283,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2746553,53.4339156,-1557298178968487168,56,1,2,1,2,1.5,0.333333333333333,0.577350269189626,0.222222222222222,0.38490017945975
-2.2746727,53.4366121,-8671516106816580608,152,4,3,2,4,3.25,0.916666666666667,0.957427107756338,0.282051282051282,0.294592956232719
-2.2746901,53.4393087,-3813540227619304960,142,5,2,2,3,3,2,1.4142135623731,0.666666666666667,0.471404520791032
-2.2747598,53.4500947,1912648101854110464,148,1,2,2,3,2,0.666666666666667,0.816496580927726,0.333333333333333,0.408248290463863
-2.274783,53.4536901,8273818711055432704,130,2,1,1,5,2.25,3.58333333333333,1.89296944860009,1.59259259259259,0.841319754933374
-2.2748062,53.4572854,2615126169335965184,53,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2748876,53.4698691,-1617487231898611968,64,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925
-2.2748934,53.470768,-2262167203381669120,303,4,1,2,5,3,3.33333333333333,1.82574185835055,1.11111111111111,0.608580619450185
-2.2445625,53.4357788,-4381012373027911168,69,0,0,0,1,0.25,0.25,0.5,1,2
-2.2446762,53.4555533,2168440952435673856,182,0,1,2,2,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2446917,53.4582498,5467269354677258240,51,0,1,0,0,0.25,0.25,0.5,1,2
-2.2448418,53.4843161,8774328995616550912,125,0,0,0,1,0.25,0.25,0.5,1,2
-2.2760089,53.4105423,51677131423877864,65,12,15,15,11,13.25,4.25,2.06155281280883,0.320754716981132,0.155588891532742
-2.276213,53.4420017,-1607713464534886656,91,2,2,0,1,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071
-2.2762305,53.4446982,-8917608695507056640,125,4,2,1,3,2.5,1.66666666666667,1.29099444873581,0.666666666666667,0.516397779494322
-2.2762538,53.4482936,8132850830038842368,63,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667
-2.2762655,53.4500912,7536084731400424448,86,0,2,0,2,1,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925
-2.2762713,53.4509901,2161024926012489472,93,2,0,1,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2763356,53.4608773,2916381795898846720,110,0,0,0,1,0.25,0.25,0.5,1,2
-2.2764174,53.473461,7815912506163499008,179,2,2,0,3,1.75,1.58333333333333,1.25830573921179,0.904761904761905,0.719031850978167
-2.2765812,53.4986283,-5458437755340628992,83,1,0,0,0,0.25,0.25,0.5,1,2
-2.2748992,53.4716668,6966253123544855552,54,2,1,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845
-2.2750097,53.4887446,3120308921331474944,139,1,4,1,0,1.5,3,1.73205080756888,2,1.15470053837925
-2.2750621,53.4968341,3907189388304977408,140,2,1,0,4,1.75,2.91666666666667,1.70782512765993,1.66666666666667,0.975900072948533
-2.2750679,53.4977329,-7785464912120097792,92,0,0,1,0,0.25,0.25,0.5,1,2
